# the linear shift conductivity in uA*Ang/V^2
#column    1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19
#Frequency (eV             xxx             xxy             xxz             xyy             xyz             xzz             yxx             yxy             yxz             yyy             yyz             yzz             zxx             zxy             zxz             zyy             zyz             zzz
  0.00000000E+00 -0.51888082E-06  0.12414119E-04 -0.12874540E-05 -0.23151608E-05  0.33530761E-06 -0.12470539E-07  0.96030709E-05  0.83170100E-06  0.29367931E-06 -0.12902657E-04 -0.30582852E-05 -0.14243103E-06 -0.51410675E-05  0.70265163E-06 -0.21990428E-07 -0.75535650E-05 -0.18314502E-06 -0.61489219E-07
  0.25062657E-02 -0.62576143E-06  0.15564637E-04 -0.16182154E-05 -0.28533229E-05  0.41603786E-06 -0.15541860E-07  0.12085784E-04  0.10318950E-05  0.36424056E-06 -0.16168700E-04 -0.38344789E-05 -0.17772375E-06 -0.64612743E-05  0.86943095E-06 -0.27352918E-07 -0.94773931E-05 -0.22875090E-06 -0.77305106E-07
  0.50125313E-02 -0.98048479E-06  0.26396040E-04 -0.27576615E-05 -0.46785489E-05  0.69137363E-06 -0.26052889E-07  0.20644408E-04  0.17148037E-05  0.60481874E-06 -0.27393032E-04 -0.65032109E-05 -0.29860763E-06 -0.11008562E-04  0.14370115E-05 -0.45680739E-07 -0.16095656E-04 -0.38509112E-06 -0.13179702E-06
  0.75187970E-02 -0.16919953E-05  0.49551025E-04 -0.52021040E-05 -0.84888760E-05  0.12718546E-05 -0.48346057E-07  0.39025543E-04  0.31551420E-05  0.11117431E-05 -0.51372456E-04 -0.12209149E-04 -0.55536038E-06 -0.20760939E-04  0.26290943E-05 -0.84465143E-07 -0.30259729E-04 -0.71764694E-06 -0.24872437E-06
  0.10025063E-01 -0.29638962E-05  0.94587954E-04 -0.99776285E-05 -0.15681685E-04  0.23815209E-05 -0.91282984E-07  0.74979551E-04  0.59102925E-05  0.20801269E-05 -0.97975943E-04 -0.23309646E-04 -0.10507270E-05 -0.39805643E-04  0.48970672E-05 -0.15896131E-06 -0.57848418E-04 -0.13604885E-05 -0.47721554E-06
  0.12531328E-01 -0.51256522E-05  0.17924121E-03 -0.18998268E-04 -0.28757251E-04  0.44278160E-05 -0.17112176E-06  0.14297204E-03  0.10995487E-04  0.38645124E-05 -0.18549872E-03 -0.44180325E-04 -0.19735333E-05 -0.75761425E-04  0.90571404E-05 -0.29708525E-06 -0.10978952E-03 -0.25606294E-05 -0.90892917E-06
  0.15037594E-01 -0.86695364E-05  0.33514627E-03 -0.35699330E-04 -0.51993997E-04  0.81213419E-05 -0.31650105E-06  0.26897611E-03  0.20184896E-04  0.70826497E-05 -0.34654652E-03 -0.82630755E-04 -0.36570059E-05 -0.14229041E-03  0.16523534E-04 -0.54787690E-06 -0.20561888E-03 -0.47552599E-05 -0.17084006E-05
  0.17543860E-01 -0.14278508E-04  0.61743334E-03 -0.66107344E-04 -0.92516710E-04  0.14670846E-04 -0.57666160E-06  0.49856163E-03  0.36503922E-04  0.12784248E-04 -0.63788553E-03 -0.15227897E-03 -0.66751374E-05 -0.26333525E-03  0.29684806E-04 -0.99542623E-06 -0.37946282E-03 -0.86999171E-05 -0.31643106E-05
  0.20050125E-01 -0.22811955E-04  0.11203555E-02 -0.12059892E-03 -0.16192632E-03  0.26090926E-04 -0.10346100E-05  0.91017507E-03  0.65010110E-04  0.22716875E-04 -0.11564705E-02 -0.27642398E-03 -0.11997233E-04 -0.48007214E-03  0.52491805E-04 -0.17811178E-05 -0.68981809E-03 -0.15675069E-04 -0.57737623E-05
  0.22556391E-01 -0.35183045E-04  0.20021685E-02 -0.21672870E-03 -0.27871074E-03  0.45675307E-04 -0.18276903E-05  0.16364512E-02  0.11400180E-03  0.39734232E-04 -0.20649320E-02 -0.49421884E-03 -0.21229775E-04 -0.86206731E-03  0.91352043E-04 -0.31383161E-05 -0.12351824E-02 -0.27811265E-04 -0.10377775E-04
  0.25062657E-01 -0.52005106E-04  0.35238876E-02 -0.38368252E-03 -0.47170352E-03  0.78707238E-04 -0.31790041E-05  0.28976870E-02  0.19684599E-03  0.68407783E-04 -0.36312321E-02 -0.87030148E-03 -0.36986251E-04 -0.15248036E-02  0.15645578E-03 -0.54452342E-05 -0.21785094E-02 -0.48589512E-04 -0.18374614E-04
  0.27568922E-01 -0.72794054E-04  0.61083657E-02 -0.66914561E-03 -0.78488644E-03  0.13349976E-03 -0.54443066E-05  0.50533014E-02  0.33467914E-03  0.11592039E-03 -0.62890411E-02 -0.15095008E-02 -0.63439538E-04 -0.26566399E-02  0.26369159E-03 -0.93037031E-05 -0.37846664E-02 -0.83594168E-04 -0.32048748E-04
  0.30075188E-01 -0.94376328E-04  0.10428374E-01 -0.11496749E-02 -0.12838221E-02  0.22288036E-03 -0.91803694E-05  0.86792302E-02  0.56030340E-03  0.19333842E-03 -0.10727641E-01 -0.25788061E-02 -0.10712723E-03 -0.45593993E-02  0.43733862E-03 -0.15653819E-04 -0.64765797E-02 -0.14161983E-03 -0.55067499E-04
  0.32581454E-01 -0.10795272E-03  0.17534950E-01 -0.19460281E-02 -0.20639203E-02  0.36625333E-03 -0.15242224E-04  0.14681732E-01  0.92366900E-03  0.31737318E-03 -0.18022766E-01 -0.43394548E-02 -0.17809634E-03 -0.77081438E-02  0.71374148E-03 -0.25936804E-04 -0.10917544E-01 -0.23626012E-03 -0.93214788E-04
  0.35087719E-01 -0.93995515E-04  0.29040050E-01 -0.32453207E-02 -0.32605459E-02  0.59238248E-03 -0.24917986E-04  0.24460868E-01  0.14993881E-02  0.51274896E-03 -0.29822555E-01 -0.71927161E-02 -0.29148748E-03 -0.12837221E-01  0.11461692E-02 -0.42320543E-04 -0.18129140E-01 -0.38813144E-03 -0.15545121E-03
  0.37593985E-01 -0.13803433E-04  0.47370076E-01 -0.53323202E-02 -0.50606179E-02  0.94303002E-03 -0.40110781E-04  0.40139677E-01  0.23967484E-02  0.81528464E-03 -0.48605309E-01 -0.11743639E-01 -0.46966494E-03 -0.21061231E-01  0.18110166E-02 -0.68003577E-04 -0.29656170E-01 -0.62790408E-03 -0.25541055E-03
  0.40100251E-01  0.20388648E-03  0.76108702E-01 -0.86325975E-02 -0.77147828E-02  0.14775517E-02 -0.63577269E-04  0.64877314E-01  0.37726581E-02  0.12757616E-02 -0.78027549E-01 -0.18887565E-01 -0.74499318E-03 -0.34040913E-01  0.28154067E-02 -0.10761318E-03 -0.47791631E-01 -0.10003179E-02 -0.41346192E-03
  0.42606516E-01  0.68329799E-03  0.12044765E+00 -0.13770540E-01 -0.11548430E-01  0.22784747E-02 -0.99230742E-04  0.10328542E+00  0.58478308E-02  0.19645801E-02 -0.12338099E+00 -0.29924363E-01 -0.11633322E-02 -0.54204750E-01  0.43060739E-02 -0.16771039E-03 -0.75875517E-01 -0.15693411E-02 -0.65948022E-03
  0.45112782E-01  0.16315390E-02  0.18776176E+00 -0.21645283E-01 -0.16968757E-01  0.34579588E-02 -0.15251334E-03  0.16196578E+00  0.89262662E-02  0.29770908E-02 -0.19217457E+00 -0.46704910E-01 -0.17882675E-02 -0.85036802E-01  0.64791380E-02 -0.25740865E-03 -0.11868051E+00 -0.24245760E-02 -0.10364689E-02
  0.47619048E-01  0.33808784E-02  0.28831849E+00 -0.33527258E-01 -0.24463831E-01  0.51648599E-02 -0.23083586E-03  0.25018268E+00  0.13417678E-01  0.44393202E-02 -0.29485137E+00 -0.71812941E-01 -0.27059952E-02 -0.13143939E+00  0.95900071E-02 -0.38910156E-03 -0.18289458E+00 -0.36889106E-02 -0.16051620E-02
  0.50125313E-01  0.64462337E-02  0.43612100E+00 -0.51177156E-01 -0.34588252E-01  0.75918681E-02 -0.34407486E-03  0.38067420E+00  0.19861933E-01  0.65135875E-02 -0.44563883E+00 -0.10878281E+00 -0.40306398E-02 -0.20017493E+00  0.13962184E-01 -0.57927884E-03 -0.27770432E+00 -0.55272526E-02 -0.24496874E-02
  0.52631579E-01  0.11600268E-01  0.64986658E+00 -0.76987407E-01 -0.47928855E-01  0.10981905E-01 -0.50510490E-03  0.57059147E+00  0.28953789E-01  0.94032461E-02 -0.66351329E+00 -0.16234957E+00 -0.59095981E-02 -0.30038404E+00  0.19993231E-01 -0.84938686E-03 -0.41547267E+00 -0.81559512E-02 -0.36842929E-02
  0.55137845E-01  0.19967299E-01  0.95397877E+00 -0.11414374E+00 -0.65043183E-01  0.15632642E-01 -0.73033012E-03  0.84253344E+00  0.41565312E-01  0.13355498E-01 -0.97323583E+00 -0.23872196E+00 -0.85282715E-02 -0.44416619E+00  0.28155623E-01 -0.12266623E-02 -0.61248998E+00 -0.11852217E-01 -0.54610127E-02
  0.57644110E-01  0.33135080E-01  0.13796414E+01 -0.16680085E+00 -0.86363688E-01  0.21897723E-01 -0.10401647E-02  0.12256164E+01  0.58762318E-01  0.18660963E-01 -0.14063867E+01 -0.34586154E+00 -0.12113301E-01 -0.64719501E+00  0.38989829E-01 -0.17448359E-02 -0.88975812E+00 -0.16962513E-01 -0.79779848E-02
  0.60150376E-01  0.53280199E-01  0.19657294E+01 -0.24026167E+00 -0.11206222E+00  0.30183033E-01 -0.14593988E-02  0.17564842E+01  0.81810242E-01  0.25648509E-01 -0.20022916E+01 -0.49374257E+00 -0.16933175E-01 -0.92932267E+00  0.53086734E-01 -0.24445716E-02 -0.12737444E+01 -0.23908519E-01 -0.11487917E-01
  0.62656642E-01  0.83298377E-01  0.27594949E+01 -0.34114484E+00 -0.14187285E+00  0.40936363E-01 -0.20173782E-02  0.24801289E+01  0.11216406E+00  0.34673785E-01 -0.28086970E+01 -0.69455812E+00 -0.23294895E-01 -0.13151083E+01  0.71056759E-01 -0.33734789E-02 -0.17970167E+01 -0.33188976E-01 -0.16305955E-01
  0.65162907E-01  0.12692541E+00  0.38168382E+01 -0.47751930E+00 -0.17487654E+00  0.54628950E-01 -0.27479244E-02  0.34503576E+01  0.15143656E+00  0.46100123E-01 -0.38820241E+01 -0.96282935E+00 -0.31535306E-01 -0.18341857E+01  0.93483693E-01 -0.45855214E-02 -0.24986464E+01 -0.45375465E-01 -0.22815963E-01
  0.67669173E-01  0.18882843E+00  0.52019696E+01 -0.65898026E+00 -0.20925899E+00  0.71727961E-01 -0.36889359E-02  0.47297149E+01  0.20133954E+00  0.60270909E-01 -0.52870071E+01 -0.13153692E+01 -0.42005801E-01 -0.25213691E+01  0.12086259E+00 -0.61396445E-02 -0.34242475E+01 -0.61100166E-01 -0.31473987E-01
  0.70175439E-01  0.27464132E+00  0.69862693E+01 -0.89663730E+00 -0.24206243E+00  0.92659785E-01 -0.48816297E-02  0.63886604E+01  0.26359383E+00  0.77473364E-01 -0.70955235E+01 -0.17710494E+01 -0.55049437E-01 -0.34163858E+01  0.15352308E+00 -0.80974753E-02 -0.46255071E+01 -0.81033868E-01 -0.42807516E-01
  0.72681704E-01  0.39091369E+00  0.92461724E+01 -0.12029838E+01 -0.26896202E+00  0.11776528E+00 -0.63694280E-02  0.85038108E+01  0.33980597E+00  0.97894783E-01 -0.93844465E+01 -0.23503240E+01 -0.70970110E-01 -0.45631243E+01  0.19154186E+00 -0.10520003E-01 -0.61590699E+01 -0.10585305E+00 -0.57409124E-01
  0.75187970E-01  0.54494130E+00  0.12059960E+02 -0.15916199E+01 -0.28410718E+00  0.14724958E+00 -0.81965373E-02  0.11155102E+02  0.43131300E+00  0.12157369E+00 -0.12232404E+02 -0.30744741E+01 -0.89994322E-01 -0.60083025E+01  0.23465119E+00 -0.13463241E-01 -0.80846609E+01 -0.13619579E+00 -0.75923162E-01
  0.77694236E-01  0.74444861E+00  0.15503427E+02 -0.20768060E+01 -0.28007454E+00  0.18113053E+00 -0.10406330E-01  0.14421798E+02  0.53900090E+00  0.14834985E+00 -0.15715420E+02 -0.39645599E+01 -0.11222722E+00 -0.77994923E+01  0.28215283E+00 -0.16972988E-01 -0.10462378E+02 -0.17260755E+00 -0.99024516E-01
  0.80200501E-01  0.99710266E+00  0.19644513E+02 -0.26728379E+01 -0.24798057E+00  0.21919157E+00 -0.13039684E-01  0.18377383E+02  0.66310694E+00  0.17781855E+00 -0.19901523E+02 -0.50400909E+01 -0.13760586E+00 -0.99824874E+01  0.33284928E+00 -0.21078957E-01 -0.13349155E+02 -0.21547933E+00 -0.12738897E+00
  0.82706767E-01  0.13098528E+01  0.24537125E+02 -0.33932469E+01 -0.17779653E+00  0.26094546E+00 -0.16133485E-01  0.23083513E+02  0.80302163E+00  0.20929558E+00 -0.24844566E+02 -0.63174663E+01 -0.16585383E+00 -0.12598067E+02  0.38500552E+00 -0.25788678E-01 -0.16794482E+02 -0.26498249E+00 -0.16165548E+00
  0.85213033E-01  0.16881121E+01  0.30214529E+02 -0.42498496E+01 -0.58893623E-01  0.30561589E+00 -0.19719492E-01  0.28583360E+02  0.95711007E+00  0.24179968E+00 -0.30577631E+02 -0.78082679E+01 -0.19644271E+00 -0.15678294E+02  0.43635384E+00 -0.31081723E-01 -0.20835587E+02 -0.32100585E+00 -0.20238154E+00
  0.87719298E-01  0.21348233E+01  0.36682838E+02 -0.52516953E+01  0.11917661E+00  0.35214320E+00 -0.23823766E-01  0.34894808E+02  0.11225759E+01  0.27405902E+00 -0.37106541E+02 -0.95175319E+01 -0.22856596E+00 -0.19242553E+02  0.48415219E+00 -0.36904912E-01 -0.25492359E+02 -0.38310207E+00 -0.24999395E+00
  0.90225564E-01  0.26494804E+01  0.43915215E+02 -0.64039749E+01  0.36569325E+00  0.39921857E+00 -0.28466774E-01  0.42004126E+02  0.12953916E+01  0.30454658E+00 -0.44404104E+02 -0.11442152E+02 -0.26113140E+00 -0.23293643E+02  0.52530199E+00 -0.43169173E-01 -0.30762434E+02 -0.45045055E+00 -0.30473807E+00
  0.92731830E-01  0.32272063E+01  0.51847465E+02 -0.77069810E+01  0.68763003E+00  0.44534834E+00 -0.33664201E-01  0.49860781E+02  0.14703183E+01  0.33154666E+00 -0.52405763E+02 -0.13569581E+02 -0.29277708E+00 -0.27814258E+02  0.55652493E+00 -0.49748729E-01 -0.36616889E+02 -0.52184412E+00 -0.36662977E+00
  0.95238095E-01  0.38580042E+01  0.60375686E+02 -0.91552126E+01  0.10884705E+01  0.48894625E+00 -0.39428339E-01  0.58374099E+02  0.16410308E+01  0.35325170E+00 -0.61007293E+02 -0.15877014E+02 -0.32191398E+00 -0.32764258E+02  0.57459058E+00 -0.56483114E-01 -0.42997039E+02 -0.59570494E+00 -0.43541452E+00
  0.97744361E-01  0.45263130E+01  0.69356509E+02 -0.10736728E+02  0.15671014E+01  0.52844743E+00 -0.45769827E-01  0.67412361E+02  0.18003587E+01  0.36788421E+00 -0.70065080E+02 -0.18331178E+02 -0.34679623E+00 -0.38079096E+02  0.57657878E+00 -0.63182347E-01 -0.49812824E+02 -0.67013316E+00 -0.51053829E+00
  0.10025063E+00  0.52109869E+01  0.78610280E+02 -0.12432837E+02  0.21169293E+01  0.56243402E+00 -0.52699348E-01  0.76804817E+02  0.19406397E+01  0.37383491E+00 -0.79399323E+02 -0.20888867E+02 -0.36561669E+00 -0.43669732E+02  0.56015335E+00 -0.69635253E-01 -0.56943150E+02 -0.74298838E+00 -0.59113465E+00
  0.10275689E+00  0.58857926E+01  0.87927283E+02 -0.14218207E+02  0.27253656E+01  0.58975928E+00 -0.60228854E-01  0.86346806E+02  0.20541720E+01  0.36980469E+00 -0.88800239E+02 -0.23498241E+02 -0.37662207E+00 -0.49424243E+02  0.52381910E+00 -0.75620608E-01 -0.64238446E+02 -0.81200051E+00 -0.67603118E+00
  0.10526316E+00  0.65204736E+01  0.97076772E+02 -0.16061421E+02  0.33738025E+01  0.60965576E+00 -0.68371859E-01  0.95807886E+02  0.21337360E+01  0.35493592E+00 -0.98037040E+02 -0.26100874E+02 -0.37823907E+00 -0.55211230E+02  0.46713175E+00 -0.80920428E-01 -0.71525504E+02 -0.87490260E+00 -0.76377719E+00
