# the linear shift conductivity in uA*Ang/V^2
#column    1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19
#Frequency (eV             xxx             xxy             xxz             xyy             xyz             xzz             yxx             yxy             yxz             yyy             yyz             yzz             zxx             zxy             zxz             zyy             zyz             zzz
  0.00000000E+00  0.63126663E-01 -0.40823152E+01  0.21797241E-01 -0.17234654E-01 -0.16129194E-02 -0.94063470E-03 -0.41021286E+01  0.39490690E-01  0.12085403E-02  0.41403656E+01  0.50329011E-01  0.64522448E-02  0.83552563E-01  0.92345048E-03 -0.11100902E-02 -0.21369842E-02  0.57051339E-02  0.61392626E-02
  0.25062657E-02  0.67620477E-01 -0.43580227E+01  0.22120008E-01 -0.18328807E-01 -0.17174085E-02 -0.10042917E-02 -0.43793655E+01  0.42232308E-01  0.12914181E-02  0.44200926E+01  0.52984335E-01  0.68204641E-02  0.88280108E-01  0.99300534E-03 -0.11855857E-02 -0.32998216E-02  0.60437060E-02  0.65678815E-02
  0.50125313E-02  0.81434317E-01 -0.52049757E+01  0.22910761E-01 -0.21678281E-01 -0.20375540E-02 -0.11996892E-02 -0.52310345E+01  0.50652402E-01  0.15460764E-02  0.52793916E+01  0.61018306E-01  0.79401561E-02  0.10262851E+00  0.12077615E-02 -0.14174219E-02 -0.70517212E-02  0.70752836E-02  0.78864890E-02
  0.75187970E-02  0.10555603E+00 -0.66823219E+01  0.23611584E-01 -0.27481332E-01 -0.25931442E-02 -0.15399840E-02 -0.67166639E+01  0.65330658E-01  0.19904607E-02  0.67782650E+01  0.74617859E-01  0.98546265E-02  0.12706490E+00  0.15860075E-02 -0.18215202E-02 -0.14204035E-01  0.88459211E-02  0.10192957E-01
  0.10025063E-01  0.14159882E+00 -0.88873958E+01  0.23209700E-01 -0.36058815E-01 -0.34163077E-02 -0.20466733E-02 -0.89342146E+01  0.87211915E-01  0.26540160E-02  0.90154415E+01  0.94037863E-01  0.12630031E-01  0.16226655E+00  0.21582306E-02 -0.24239644E-02 -0.26177970E-01  0.11427216E-01  0.13648960E-01
  0.12531328E-01  0.19174437E+00 -0.11953523E+02  0.20118003E-01 -0.47838839E-01 -0.45501284E-02 -0.27488726E-02 -0.12017870E+02  0.11757034E+00  0.35768732E-02  0.12126131E+02  0.11951700E+00  0.16346255E-01  0.20896687E+00  0.29669975E-02 -0.32602310E-02 -0.45101988E-01  0.14908378E-01  0.18477223E-01
  0.15037594E-01  0.25865066E+00 -0.16046342E+02  0.12018402E-01 -0.63333611E-01 -0.60465166E-02 -0.36821691E-02 -0.16134329E+02  0.15795223E+00  0.48084970E-02  0.16278265E+02  0.15116261E+00  0.21084082E-01  0.26773741E+00  0.40665365E-02 -0.43739479E-02 -0.73935637E-01  0.19384830E-01  0.24956564E-01
  0.17543860E-01  0.34531455E+00 -0.21358152E+02 -0.43199186E-02 -0.83107299E-01 -0.79631984E-02 -0.48869482E-02 -0.21477118E+02  0.21009220E+00  0.64056188E-02  0.21666726E+02  0.18880887E+00  0.26908789E-01  0.33870718E+00  0.55218020E-02 -0.58150513E-02 -0.11660640E+00  0.24943288E-01  0.33413822E-01
  0.20050125E-01  0.45488049E+00 -0.28099823E+02 -0.33230076E-01 -0.10773423E+00 -0.10359716E-01 -0.64061049E-02 -0.28258430E+02  0.27579818E+00  0.84292900E-02  0.28505091E+02  0.23185601E+00  0.33850653E-01  0.42122602E+00  0.74067732E-02 -0.76372301E-02 -0.17814145E+00  0.31643475E-01  0.44211749E-01
  0.22556391E-01  0.59039063E+00 -0.36489907E+02 -0.80322204E-01 -0.13774754E+00 -0.13292406E-01 -0.82820995E-02 -0.36698158E+02  0.35680293E+00  0.10940932E-01  0.37014533E+02  0.27910228E+00  0.41883276E-01  0.51348631E+00  0.98017537E-02 -0.98945885E-02 -0.26477168E+00  0.39497081E-01  0.57732114E-01
