# the linear shift conductivity in uA*Ang/V^2
#column    1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17              18              19
#Frequency (eV             xxx             xxy             xxz             xyy             xyz             xzz             yxx             yxy             yxz             yyy             yyz             yzz             zxx             zxy             zxz             zyy             zyz             zzz
  0.00000000E+00  0.12195659E-02 -0.65940879E+00 -0.77021793E-01 -0.71017888E-01 -0.27463849E-02 -0.93453442E-03 -0.70904998E+00  0.16714781E-01 -0.25317846E-02  0.62308196E+00 -0.48242308E-01  0.93757877E-02  0.38855599E-01  0.25453298E-03  0.10397825E-02  0.51356204E-01 -0.26560082E-02  0.21277418E-03
  0.25062657E-02  0.14873251E-02 -0.69949170E+00 -0.81752454E-01 -0.74977081E-01 -0.28756980E-02 -0.98740582E-03 -0.75215847E+00  0.17714260E-01 -0.26282565E-02  0.66126315E+00 -0.51326186E-01  0.99296180E-02  0.41007534E-01  0.28170403E-03  0.11034451E-02  0.54212313E-01 -0.28242892E-02  0.21804200E-03
  0.50125313E-02  0.23381931E-02 -0.82216743E+00 -0.96245147E-01 -0.87047796E-01 -0.32673504E-02 -0.11486413E-02 -0.88409002E+00  0.20773857E-01 -0.29171728E-02  0.77815561E+00 -0.60792213E-01  0.11622097E-01  0.47558622E-01  0.36624366E-03  0.12983514E-02  0.62911234E-01 -0.33406573E-02  0.23292280E-03
  0.75187970E-02  0.39177465E-02 -0.10346496E+01 -0.12139695E+00 -0.10779950E+00 -0.39320758E-02 -0.14259627E-02 -0.11125897E+01  0.26075883E-01 -0.33965767E-02  0.98074414E+00 -0.77281956E-01  0.14544991E-01  0.58787009E-01  0.51726989E-03  0.16361602E-02  0.77835463E-01 -0.42396023E-02  0.25450552E-03
  0.10025063E-01  0.64776689E-02 -0.13487285E+01 -0.15868530E+00 -0.13814782E+00 -0.48864307E-02 -0.18317611E-02 -0.14503126E+01  0.33920096E-01 -0.40617219E-02  0.12804558E+01 -0.10185864E+00  0.18847168E-01  0.75130304E-01  0.75008986E-03  0.21359690E-02  0.99591248E-01 -0.55782888E-02  0.27746849E-03
  0.12531328E-01  0.10388294E-01 -0.17803955E+01 -0.21013859E+00 -0.17930329E+00 -0.61508546E-02 -0.23823593E-02 -0.19144157E+01  0.44716961E-01 -0.49030103E-02  0.16928109E+01 -0.13599555E+00  0.24728157E-01  0.97145729E-01  0.10863032E-02  0.28237727E-02  0.12896076E+00 -0.74359641E-02  0.29339916E-03
  0.15037594E-01  0.16154073E-01 -0.23492683E+01 -0.27828995E+00 -0.23269791E+00 -0.77470827E-02 -0.30969508E-02 -0.25259330E+01  0.58977094E-01 -0.59034304E-02  0.22368870E+01 -0.18155522E+00  0.32428601E-01  0.12545293E+00  0.15538285E-02  0.37316318E-02  0.16683370E+00 -0.99129192E-02  0.28989361E-03
  0.17543860E-01  0.24429867E-01 -0.30777825E+01 -0.36611038E+00 -0.29988913E+00 -0.96950509E-02 -0.39962025E-02 -0.33088989E+01  0.77296005E-01 -0.70358107E-02  0.29345562E+01 -0.24075540E+00  0.42217222E-01  0.16065881E+00  0.21867487E-02  0.48964981E-02  0.21411801E+00 -0.13128835E-01  0.24949302E-03
  0.20050125E-01  0.36035395E-01 -0.39901184E+01 -0.47691793E+00 -0.38244192E+00 -0.12009484E-01 -0.51005272E-02 -0.42891854E+01  0.10033333E+00 -0.82602712E-02  0.38094696E+01 -0.31611809E+00  0.54374068E-01  0.20326466E+00  0.30248633E-02  0.63586505E-02  0.27163032E+00 -0.17220356E-01  0.14853612E-03
  0.22556391E-01  0.51964722E-01 -0.51108521E+01 -0.61426133E+00 -0.48179169E+00 -0.14696407E-01 -0.64280623E-02 -0.54930426E+01  0.12878597E+00 -0.95222966E-02  0.48857684E+01 -0.41039803E+00  0.69170079E-01  0.25355715E+00  0.41128405E-02  0.81597221E-02  0.33996898E+00 -0.22337775E-01 -0.43971541E-04
  0.25062657E-01  0.73387381E-01 -0.64633413E+01 -0.78177879E+00 -0.59909315E+00 -0.17749868E-01 -0.79924301E-02 -0.69453553E+01  0.16335490E+00 -0.10751859E-01  0.61865351E+01 -0.52648877E+00  0.86843373E-01  0.31148678E+00  0.54988837E-02  0.10340332E-01  0.41937466E+00 -0.28640795E-01 -0.36735142E-03
