  0.00000000E+00  0.17852356E+01
  0.82269358E-02  0.17834833E+01
  0.16453872E-01  0.17783536E+01
  0.24680807E-01  0.17701870E+01
  0.32907743E-01  0.17594417E+01
  0.41134679E-01  0.17465984E+01
  0.49361615E-01  0.17320981E+01
  0.57588550E-01  0.17163164E+01
  0.65815486E-01  0.16995609E+01
  0.74042422E-01  0.16820802E+01
  0.82269358E-01  0.16640748E+01
  0.90496294E-01  0.16457085E+01
  0.98723229E-01  0.16271168E+01
  0.10695017E+00  0.16084143E+01
  0.11517710E+00  0.15896997E+01
  0.12340404E+00  0.15710600E+01
  0.13163097E+00  0.15525730E+01
  0.13985791E+00  0.15343096E+01
  0.14808484E+00  0.15163354E+01
  0.15631178E+00  0.14987119E+01
  0.16453872E+00  0.14814967E+01
  0.17276565E+00  0.14647451E+01
  0.18099259E+00  0.14485095E+01
  0.18921952E+00  0.14328401E+01
  0.19744646E+00  0.14177853E+01
  0.20567339E+00  0.14033913E+01
  0.21390033E+00  0.13897023E+01
  0.22212727E+00  0.13767605E+01
  0.23035420E+00  0.13646058E+01
  0.23858114E+00  0.13532760E+01
  0.24680807E+00  0.13428065E+01
  0.25503501E+00  0.13332302E+01
  0.26326195E+00  0.13245775E+01
  0.27148888E+00  0.13168759E+01
  0.27971582E+00  0.13101500E+01
  0.28794275E+00  0.13044216E+01
  0.29616969E+00  0.12997090E+01
  0.30439662E+00  0.12960276E+01
  0.31262356E+00  0.12933895E+01
  0.32085050E+00  0.12918031E+01
  0.32910742E+00  0.12912737E+01
  0.33736434E+00  0.12913752E+01
  0.34562127E+00  0.12917390E+01
  0.35387819E+00  0.12923639E+01
  0.36213512E+00  0.12932476E+01
  0.37039204E+00  0.12943864E+01
  0.37864897E+00  0.12957759E+01
  0.38690589E+00  0.12974107E+01
  0.39516282E+00  0.12992844E+01
  0.40341974E+00  0.13013896E+01
  0.41167667E+00  0.13037181E+01
  0.41993359E+00  0.13062606E+01
  0.42819051E+00  0.13090068E+01
  0.43644744E+00  0.13119449E+01
  0.44470436E+00  0.13150619E+01
  0.45296129E+00  0.13183428E+01
  0.46121821E+00  0.13217700E+01
  0.46947514E+00  0.13253227E+01
  0.47773206E+00  0.13289752E+01
  0.48598899E+00  0.13326946E+01
  0.49424591E+00  0.13364368E+01
  0.50250284E+00  0.13401398E+01
  0.51075976E+00  0.13437098E+01
  0.51901668E+00  0.13469951E+01
  0.52727361E+00  0.13496777E+01
  0.53553053E+00  0.13510672E+01
  0.54378746E+00  0.13501032E+01
  0.55204438E+00  0.13438687E+01
  0.56030131E+00  0.13264451E+01
  0.56855823E+00  0.12936898E+01
  0.57681516E+00  0.12503324E+01
  0.58507208E+00  0.12022745E+01
  0.59332901E+00  0.11523454E+01
  0.60158593E+00  0.11017215E+01
  0.60984285E+00  0.10509394E+01
  0.61809978E+00  0.10002767E+01
  0.62635670E+00  0.94989425E+00
  0.63461363E+00  0.89989446E+00
  0.64287055E+00  0.85034811E+00
  0.65112748E+00  0.80130732E+00
  0.65938440E+00  0.75281260E+00
  0.66764133E+00  0.70489678E+00
  0.67589825E+00  0.65758744E+00
